club_ID,club_Name,address,city,state,country,zip_code,timestampUpdated,course_ID,course_Name,num_Holes,has_GPS
1.42E+17,Country Club of Jackson,3135 Horton Rd,Jackson,MI,USA,49203,1681822021,3.11E+19,Woods + Marsh,18,1
1.42E+17,Country Club of Jackson,3135 Horton Rd,Jackson,MI,USA,49203,1681822021,3.21E+19,Woods + Pines,18,1
1.42E+17,Country Club of Jackson,3135 Horton Rd,Jackson,MI,USA,49203,1681822021,3.31E+19,Woods + Woods,18,1
1.42E+17,Sharp Park Golf Course,2800 4th St,Jackson,MI,USA,49203,1618417179,1.21E+19,Sharp Park,18,0
1.42E+17,Wallinwood Springs Golf Club,8152 Weather Wax Dr,Jenison,MI,USA,49428,1618417180,1.21E+19,Wallinwood Springs,18,0
1.47E+15,Lake Leann Golf Course,10339 Fairway Drive,Jerome,MI,USA,49249,1723196812,1.11E+17,9-hole course,9,1
1.42E+17,Milham Park Municipal Golf Club,4200 Lovers Ln,Kalamazoo,MI,USA,49001,1706543045,1.21E+19,Milham Park Municipal,18,1
1.42E+17,Red Arrow Golf Course,1041 King Highway,Kalamazoo,MI,USA,49001,1618417180,1.11E+19,Red Arrow,9,0
1.42E+17,Eastern Hills Golf Club,6075 E G Ave,Kalamazoo,MI,USA,49004,1681794483,1.11E+18,9-Hole,9,1
1.42E+17,Eastern Hills Golf Club,6075 E G Ave,Kalamazoo,MI,USA,49004,1681794414,1.21E+19,18-Hole,18,1
1.42E+17,Kalamazoo Country Club,1609 Whites Rd,Kalamazoo,MI,USA,49008,1696511781,1.21E+19,Kalamazoo,18,1
1.42E+17,Kalamazoo Country Club,1609 Whites Rd,Kalamazoo,MI,USA,49008,1618417179,1.11E+19,Executive Short,9,0
1.72E+15,Crestview Golf Club,900 D Avenue West,Kalamazoo,MI,USA,49009,1720080414,1.22E+17,18-hole course,18,1
1.42E+17,Prairies Golf Club,5303 W Main St,Kalamazoo,MI,USA,49009,1734111888,1.21E+19,The Prairies,18,1
1.42E+17,Ridge View Golf Course,10360 W Main St,Kalamazoo,MI,USA,49009,1618417179,1.21E+19,Ridge View,18,0
1.56E+15,Ridgeview Golf Course,10360 West Main Street,Kalamazoo,MI,USA,49009,1618417208,1.22E+17,Ridgeview Golf Course,18,0
1.42E+17,Thornapple Creek Golf Club,6415 W F Ave,Kalamazoo,MI,USA,49009,1618417144,1.21E+17,Thornapple Creek,18,1
1.42E+17,Grandview Golf Club,3003 Hagni Rd,Kalkaska,MI,USA,49646,1693392646,1.21E+19,Grandview,18,1
1.42E+17,Twin Birch Golf Club,1030 Hwy 612,Kalkaska,MI,USA,49646,1618417180,1.21E+19,Twin Birch,18,0
1.42E+17,Timber Wolf Golf Club,5646 M-72 SE,Kalkaska,MI,USA,49738,1618417180,1.21E+19,Timber Wolf,18,0
1.42E+17,Spring Valley Golf Course,2635 E Beaver Rd,Kawkawlin,MI,USA,48631,1618417179,1.21E+19,Beeches,18,0
1.44E+15,The Falls at Barber Creek,16030 Barber Creek,Kent City,MI,USA,49330,1618417208,1.21E+17,The Falls of Barber Creek,18,0
1.34E+15,A-Ga-Ming Golf Resort,627 Ag A Ming Drive,Kewadin,MI,USA,49648,1656849946,1.21E+17,Torch,18,1
1.34E+15,A-Ga-Ming Golf Resort,627 Ag A Ming Drive,Kewadin,MI,USA,49648,1644951777,1.21E+17,Sundance,18,1
1.34E+15,A-Ga-Ming Golf Resort,627 Ag A Ming Drive,Kewadin,MI,USA,49648,1640769541,1.21E+19,Antrim Dells,18,1
1.42E+17,Solitude Links Golf,5810 Flinchbaugh Rd,Kimball,MI,USA,48074,1618417141,1.21E+14,Fore Lakes GC,18,1
1.42E+17,Solitude Links Golf,5810 Flinchbaugh Rd,Kimball,MI,USA,48074,1631668646,1.22E+17,18-hole course,18,0
1.42E+17,Kincheloe Memorial Public Golf Club,50 Woodside Dr,Kincheloe,MI,USA,49788,1713983555,1.21E+19,The Oaks,18,1
1.46E+15,Kingsley Club,600 Niblick Trail,Kingsley,MI,USA,49649,1714069012,1.21E+17,18-hole course,18,1
1.42E+17,Pine Hills Golf Course,6603 N Woodbury Rd,Laingsburg,MI,USA,48848,1725551601,1.21E+19,Pine Hills,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,1.11E+19,Blue + Blue,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,1.21E+19,Blue + Red,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,1.31E+19,Blue + White,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,2.11E+19,Red + Blue,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,2.21E+19,Red + Red,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,2.31E+19,Red + White,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,3.11E+19,White + Blue,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,3.21E+19,White + Red,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1732094744,3.31E+19,White + White,18,1
1.42E+17,Mistwood Golf Club,7568 Sweet Lake Rd,Lake Ann,MI,USA,49650,1618417179,1.11E+19,Little Nine,9,0
1.42E+17,Missaukee Golf Course,5300 S Morey Rd,Lake City,MI,USA,49651,1709236236,1.21E+19,Missaukee,18,1
1.42E+17,The Pines at Lake Isabella,1022 Clubhouse Dr,"Lake Isabella, Michigan",MI,USA,48893,1618417208,1.21E+19,The Pines,18,0
1.42E+17,Bald Mountain Golf Club,3350 Kern Rd,Lake Orion,MI,USA,48360,1660906465,1.11E+17,9-hole course,9,0
1.42E+17,Bald Mountain Golf Club,3350 Kern Rd,Lake Orion,MI,USA,48360,1618417178,1.21E+19,Championship,18,0
1.42E+17,Indianwood G & Country Club,1081 Indianwood Rd,Lake Orion,MI,USA,48362,1696577232,1.21E+19,New,18,1
1.42E+17,Indianwood G & Country Club,1081 Indianwood Rd,Lake Orion,MI,USA,48362,1730124576,1.21E+19,Old,18,1
1.42E+17,Paint Creek Country Club,2375 Stanton Rd,Lake Orion,MI,USA,48362,1728588394,1.21E+19,Paint Creek,18,1
1.42E+17,Chickaming Country Club,15029 Lakeside Rd,Lakeside,MI,USA,49116,1669953522,1.21E+19,Chickaming,18,1
1.42E+17,Maple Grove Golf Club,6360 Secor Rd,Lambertville,MI,USA,48144,1618417137,1.21E+14,18-hole course,18,0
1.42E+17,Maple Grove Golf Club,6360 Secor Rd,Lambertville,MI,USA,48144,1722878582,1.21E+19,Regulation,18,1
1.42E+17,Maple Grove Golf Club,6360 Secor Rd,Lambertville,MI,USA,48144,1722877670,1.11E+19,Executive 9 Hole,9,1
1.42E+17,Groesbeck Golf Course,1600 Ormond St,Lansing,MI,USA,48906,1687600249,1.21E+19,Groesbeck,18,1
1.42E+17,Royal Scot Golf Club ,4722 W Grand River Ave,Lansing,MI,USA,48906,1618417179,1.21E+19,1~9/10~18,18,0
1.42E+17,Royal Scot Golf Club ,4722 W Grand River Ave,Lansing,MI,USA,48906,1618417179,1.11E+19,19~27,9,0
1.69E+15,Woodside Golf Course,14400 Wood Road,Lansing,MI,USA,48906,1723666132,1.12E+17,9-hole course,9,1
1.42E+17,Chisholm Hills Golf Club,2395 S Washington Rd,Lansing,MI,USA,48911,1670559421,1.21E+19,Chisholm Hills,18,1
1.42E+17,Country Club of Lansing,2200 Moores River Dr,Lansing,MI,USA,48911,1676631224,1.21E+19,Lansing,18,1
1.42E+17,Lapeer Country Club,3786 Hunt Rd,Lapeer,MI,USA,48446,1728819491,1.21E+19,18-hole course,18,1
1.42E+17,Rolling Hills Golf Course,3274 Davison Rd,Lapeer,MI,USA,48446,1618417179,1.21E+19,Rolling Hills,18,0
1.42E+17,Leland Country Club,184 N 5th St,Leland,MI,USA,49654,1698374127,1.21E+19,Leland,18,1
1.42E+17,The Rose Golf Course,61264 18 Mile Rd,Leroy,MI,USA,49655,1618417180,1.21E+18,The Rose,18,0
1.42E+17,Garland Resort ,4700 N Red Oak Rd,Lewiston,MI,USA,49756,1691149906,1.21E+19,Fountains ,18,1
1.42E+17,Garland Resort ,4700 N Red Oak Rd,Lewiston,MI,USA,49756,1684753418,1.21E+19,Reflections,18,1
1.42E+17,Garland Resort ,4700 N Red Oak Rd,Lewiston,MI,USA,49756,1684754895,1.21E+19,Swampfire ,18,1
1.42E+17,Garland Resort ,4700 N Red Oak Rd,Lewiston,MI,USA,49756,1691150439,1.21E+19,Monarch ,18,1
1.42E+17,Lakeview Hills Golf Club,6560 Peck Rd,Lexington,MI,USA,48450,1706542066,1.21E+19,North,18,1
1.42E+17,Lakeview Hills Golf Club,6560 Peck Rd,Lexington,MI,USA,48450,1716576957,1.21E+19,South,18,1
1.42E+17,Lost Lake Woods Club,2855 Fox Rd,Lincoln,MI,USA,48742,1732024746,1.21E+19,Lost Lake Woods,18,1
1.42E+17,Spring Meadows Country Club,1129 Ripley Rd,Linden,MI,USA,48451,1618417179,1.21E+19,Spring Meadows,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,1.11E+19,East + East,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,1.21E+19,East + North,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,1.31E+19,East + West,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,2.11E+19,North + East,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,2.21E+19,North + North,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,2.31E+19,North + West,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,3.11E+19,West + East,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,3.21E+19,West + North,18,0
1.42E+17,Maple Leaf Golf Course,158 North Mackinaw Road,Linwood,MI,USA,48634,1733176104,3.31E+19,West + West,18,0
1.42E+17,Fox Creek Golf Course,36000 Seven Mile Rd,Livonia,MI,USA,48152,1618417138,1.21E+14,Fox Creek,18,1
1.19E+12,Whispering Willows,20500 Newburgh Rd,Livonia,MI,USA,48152,1733050061,1.21E+14,18-hole course,18,1
1.42E+17,Idyl Wyld Municipal Golf Club,35780 Five Mile Rd,Livonia,MI,USA,48154,1733607281,1.21E+19,Idyl Wyld Municipal,18,1
1.42E+17,Arrowhead Golf Course,2170 Alden Nash NE,Lowell,MI,USA,49331,1662011687,1.21E+19,Arrowhead,18,1
1.42E+17,Deer Run Golf Course,13955 Cascade SE,Lowell,MI,USA,49331,1685098707,1.21E+19,Deer Run,18,1
1.42E+17,Hemlock Golf Club,5105 W Decker Rd,Ludington,MI,USA,49431,1704707716,1.21E+19,Hemlock,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,1.11E+19,South + South,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,1.21E+19,South + East,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,1.31E+19,South + West,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,2.11E+19,East + South,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,2.21E+19,East + East,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,2.31E+19,East + West,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,3.11E+19,West + South,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,3.21E+19,West + East,18,1
1.42E+17,Lakeside Links,5369 West Chauvez Road,Ludington,MI,USA,49431,1725099802,3.31E+19,West + West,18,1
1.42E+17,Lincoln Hills Golf Club,1527 N Lakeshore Dr,Ludington,MI,USA,49431,1731141724,1.21E+19,Lincoln Hills,18,1
1.42E+17,Castle Creek Golf Club,5191 Lum Rd,Lum,MI,USA,48412,1667640111,1.21E+19,18-hole course,18,1
1.42E+17,Green Briar Golf Course,3379 Sage Lake Rd,Lupton,MI,USA,48635,1687948189,1.21E+19,Green Briar,18,1
1.42E+17,Wawashkamo Golf Club,British Landing Rd,Mackinac Island,MI,USA,49757,1618417180,1.21E+19,Wawashkamo,18,0
1.42E+17,Grand Hotel - The Jewel Golf Course,1 Grand Dr,Mackinac Island,MI,USA,49836,1687248050,1.21E+19,The Jewel,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,1.11E+19,Gold + Gold,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,1.21E+19,Gold + Red,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,1.31E+19,Gold + White,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,2.11E+19,Red + Gold,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,2.21E+19,Red + Red,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,2.31E+19,Red + White,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,3.11E+19,White + Gold,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,3.21E+19,White + Red,18,1
1.42E+17,Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,USA,48042,1665232561,3.31E+19,White + White,18,1
1.42E+17,Cracklewood Golf Club,18215 24 Mile Rd,Macomb,MI,USA,48042,1677488080,1.21E+19,Cracklewood,18,1
1.42E+17,Hickory Hollow Golf Course,49001 N Ave,Macomb,MI,USA,48042,1716542168,1.21E+14,Hickory Hollow,18,1
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,1.11E+19,North + North,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,1.21E+19,North + West,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,1.31E+19,North + South,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,2.11E+19,West + North,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,2.21E+19,West + West,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,2.31E+19,West + South,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,3.11E+19,South + North,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,3.21E+19,South + West,18,0
1.42E+17,Sycamore Hills Golf Club,48787 N Ave,Macomb,MI,USA,48042,1695241096,3.31E+19,South + South,18,0
1.42E+17,Burning Tree Golf & Country Club,22871 21 Mile Rd,Macomb,MI,USA,48044,1665995202,1.21E+19,Burning Tree,18,1
1.42E+17,Lakes of the North,8151 Pineview Dr,Mancelona,MI,USA,49659,1701882567,1.21E+19,Deer Run,18,1
1.42E+17,Manistee Golf & Country Club,500 Cherry St,Manistee,MI,USA,49660,1722708963,1.21E+19,Manistee,18,1
1.42E+17,Manistee National Golf Club ,4797 US 31 S,Manistee,MI,USA,49660,1704351269,1.21E+19,Canthooke Valley,18,0
1.42E+17,Manistee National Golf Club ,4797 US 31 S,Manistee,MI,USA,49660,1704351926,1.21E+19,Cutters Ridge ,18,0
1.42E+17,Indian Lake Golf & Country Club,Route 1,Manistique,MI,USA,49854,1696057964,1.21E+19,18-hole course,18,1
1.42E+17,Devils Lake Golf Course,14600 US 223,Manitou Beach,MI,USA,49253,1681195794,1.21E+19,Devils Lake,18,1
1.42E+17,Emerald Vale Golf Club,6867 E M-42,Manton,MI,USA,49663,1685282010,1.21E+19,18-hole course,18,1
1.12E+12,Sand Creek Golf,1831 Johnson Street,Marne,MI,USA,49435,1618417130,1.21E+14,18-hole course,18,0
1.12E+12,Western Greens Golf Course,2475 Johnson Street,Marne,MI,USA,49435,1697047634,1.21E+14,18-hole course,18,0
1.42E+17,Chocolay Downs Golf Course,125 Chocolay Downs Dr,Marquette,MI,USA,49855,1670563491,1.21E+19,Chocolay Downs,18,1
1.42E+17,Marquette Golf & Country Club,1075 W Grove St,Marquette,MI,USA,49855,1733263353,1.21E+14,Heritage,18,0
1.42E+17,Marquette Golf & Country Club,1075 W Grove St,Marquette,MI,USA,49855,1705149305,1.21E+19,GreyWalls,18,1
1.27E+12,Alwyn Downs,1225 S Kalamazoo Ave,Marshall,MI,USA,49068,1656143133,1.21E+14,Alwyn Downs,18,1
1.42E+17,Marshall Country Club,151 Lyon Lake Rd,Marshall,MI,USA,49068,1723139448,1.21E+19,Marshall,18,1
1.42E+17,The Medalist Golf Club,15701 N Dr N,Marshall,MI,USA,49068,1618417180,1.21E+19,The Medalist,18,0
1.42E+17,Marysville Golf Course,2080 River Rd,Marysville,MI,USA,48040,1618417135,1.21E+14,18-hole course,18,1
1.42E+17,Marysville Golf Course,2080 River Rd,Marysville,MI,USA,48040,1705488940,1.21E+19,Marysville,18,1
1.42E+17,Branson Bay Golf Course,215 Branson Bay Dr,Mason,MI,USA,48854,1664004968,1.21E+19,Branson Bay,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,1.11E+19,Red + Red,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,1.21E+19,Red + Blue,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,1.31E+19,Red + White,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,2.11E+19,Blue + Red,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,2.21E+19,Blue + Blue,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,2.31E+19,Blue + White,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,3.11E+19,White + Red,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,3.21E+19,White + Blue,18,1
1.42E+17,El Dorado Golf Club,3750 W Howell Rd,Mason,MI,USA,48854,1689665636,3.31E+19,White + White,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,1.11E+16,Red + Red,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,1.21E+16,Red + White,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,1.31E+16,Red + Blue,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,2.11E+16,White + Red,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,2.21E+16,White + White,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,2.31E+16,White + Blue,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,3.11E+16,Blue + Red,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,3.21E+16,Blue + White,18,1
1.36E+14,Eldorado Golf Course,3750 West Howell Road,Mason,MI,USA,48854,1722809511,3.31E+16,Blue + Blue,18,1
1.69E+15,ironwood links,742 N Eifert Rd,Mason,MI,USA,48854,1694860249,1.22E+16,Ironwood Links 18,18,1
1.42E+17,Greenbrier Golf Club,9350 N Lapeer Rd,Mayville,MI,USA,48423,1687152358,1.21E+19,Greenbrier,18,1
1.42E+17,Belle River Golf Course,12564 Belle River Road  ,Memphis,MI,USA,48041,1661143302,1.21E+19,Belle River,18,1
1.42E+17,North Shore Golf Club,N3215 St Hwy M35,Menominee,MI,USA,49858,1719855455,1.21E+19,North Shore,18,1
1.42E+17,Riverside Country Club,3001 14th Ave,Menominee,MI,USA,49858,1618417179,1.21E+19,Riverside,18,0
1.42E+17,Twin Bridges Golf Course,3260 S Fenmore Rd,Merrill,MI,USA,48637,1618417180,1.21E+18,Twin Bridges,18,0
1.47E+15,Antioch Hills Golf Club,5441 W. M-115,Mesick,MI,USA,49649,1664361551,1.21E+17,Briar Creek,18,1
1.42E+17,Metamora Golf & Country Club,1600 Club Dr,Metamora,MI,USA,48455,1719954047,1.21E+19,Metamora,18,1
1.37E+15,Overbrook Golf Course,6234 Grant Road,Middleton,MI,USA,48856,1618417150,1.11E+17,9-hole course,9,1
1.42E+17,Currie Municipal Golf Club,1006 Currie Pkwy,Midland,MI,USA,48640,1679637921,1.12E+16,Par-3,9,1
1.42E+17,Currie Municipal Golf Club,1006 Currie Pkwy,Midland,MI,USA,48640,1680472018,1.11E+18,East,9,1
1.42E+17,Currie Municipal Golf Club,1006 Currie Pkwy,Midland,MI,USA,48640,1679637389,1.21E+19,West,18,1
1.42E+17,Midland Country Club,1120 W Saint Andrews Rd,Midland,MI,USA,48640,1720202004,1.21E+18,Midland,18,1
1.42E+17,Sandy Ridge Golf Course,2750 W Lauria Rd,Midland,MI,USA,48642,1618417179,1.21E+19,Sandy Ridge,18,0
1.42E+17,Kensington Metropark,2240 W Buno Rd,Milford,MI,USA,48380,1714758959,1.21E+19,Kensington Metropark,18,1
1.42E+17,Mystic Creek Golf Club,1 Champions Circle,Milford,MI,USA,48381,1618417179,1.21E+19,Lakes/Woods,18,0
1.42E+17,Mystic Creek Golf Club,1 Champions Circle,Milford,MI,USA,48381,1618417179,1.21E+19,Woods/Meadows,18,0
1.42E+17,Mystic Creek Golf Club,1 Champions Circle,Milford,MI,USA,48381,1618417179,1.21E+19,Meadows/Lakes,18,0
1.42E+17,Mystic Creek Golf Club,1 Champions Circle,Milford,MI,USA,48381,1618417179,1.11E+19,Meadows 9,9,0
1.42E+17,Carrington Golf Club,911 St James Park Ave,Monroe,MI,USA,48161,1667458748,1.21E+19,Carrington,18,1
1.42E+17,Green Meadows Golf Course,1555 Strasburg Rd,Monroe,MI,USA,48161,1688197019,1.21E+14,18-hole course,18,1
1.42E+17,Links at Lake Erie,14727 La Pleisance Rd,Monroe,MI,USA,48162,1618417179,1.21E+19,Lake Erie,18,0
1.42E+17,Monroe Golf & Country Club,611 Cole Rd,Monroe,MI,USA,48162,1734181334,1.21E+19,18-hole course,18,1
1.42E+17,Raisin River Golf Club,1500 N Dixie Hwy,Monroe,MI,USA,48162,1618417137,1.21E+14,18-hole course,18,1
1.42E+17,Raisin River Golf Club,1500 N Dixie Hwy,Monroe,MI,USA,48162,1618417179,1.21E+18,West,18,0
1.42E+17,Raisin River Golf Club,1500 N Dixie Hwy,Monroe,MI,USA,48162,1618417179,1.21E+19,East,18,0
1.42E+17,Sandy Creek Golf Club,3177 Heiss Rd,Monroe,MI,USA,48162,1618417179,1.21E+19,Sandy Creek,18,0
1.42E+17,Old Channel Trail Golf Club,8325 N Old Channel Trl,Montague,MI,USA,49437,1618417179,1.21E+19,Meadow/ Woods,18,0
1.42E+17,Old Channel Trail Golf Club,8325 N Old Channel Trl,Montague,MI,USA,49437,1618417179,1.21E+19,Valley/Meadow,18,0
1.42E+17,Old Channel Trail Golf Club,8325 N Old Channel Trl,Montague,MI,USA,49437,1618417179,1.21E+19,Woods/Valley,18,0
1.42E+17,Briar Ridge Golf & Country Club,11099 W Dodge Rd,Montrose,MI,USA,48457,1664367816,1.21E+19,Briar Ridge,18,1
1.42E+17,Gowanie Golf Club,24770 S River Rd,Mount Clemens,MI,USA,48045,1693205892,1.21E+18,Gowanie,18,1
1.42E+17,Metro Beach Metropark,31300 Metropolitan Pkwy,Mount Clemens,MI,USA,48045,1728295527,1.21E+18,Metro Beach Metropark,18,1
1.56E+15,Waabooz Run Golf Course,5665 East Pickard Street,Mount Pleasant,MI,USA,48858,1618417208,1.22E+17,Waabooz Run,18,0
1.42E+17,Bucks Run Golf Club,1559 S Chipewa Rd,Mt. Pleasant,MI,USA,48858,1665585779,1.21E+14,Bucks Run,18,1
1.42E+17,Mount Pleasant Country Club,3686 E River Rd,Mt. Pleasant,MI,USA,48858,1618417179,1.21E+19,Mount Pleasant,18,0
1.42E+17,Pleasant Hills Golf Course,4452 E Millbrook Rd,Mt. Pleasant,MI,USA,48858,1727795319,1.21E+19,Pleasant Hills,18,1
1.42E+17,Riverwood Resort,1313 E Broomfield Rd,Mt. Pleasant,MI,USA,48858,1618417179,1.11E+19,Blue 9,9,0
1.42E+17,Riverwood Resort,1313 E Broomfield Rd,Mt. Pleasant,MI,USA,48858,1618417179,1.21E+19,White/Red,18,0
1.42E+17,The Pohlcat,5665 Pickard Rd,Mt. Pleasant,MI,USA,48858,1618417180,1.21E+19,The Pohlcat,18,0
1.63E+15,Mullett Lake Country Club,7475 Mullett Lake Road,Mullett Lake,MI,USA,49761,1625095528,1.12E+17,Mullet lake country club ,9,0
1.42E+17,Pictured Rocks Golf & Country Club,Hwy 58 E,Munising,MI,USA,49862,1618417179,1.21E+19,Pictured Rocks,18,0
1.42E+17,Muskegon Country Club,2801 Lakeshore Dr,Muskegon,MI,USA,49441,1618417143,1.21E+14,Muskegon Country Club,18,0
1.42E+17,Muskegon Country Club,2801 Lakeshore Dr,Muskegon,MI,USA,49441,1618417179,1.21E+19,Muskegon,18,0
1.42E+17,Eagle Island Golf Club,800 S Milliron Rd,Muskegon,MI,USA,49442,1681116663,1.11E+19,Eagle Island,9,1
1.42E+17,Fruitport Country Club,6334 S Harvey St,Muskegon,MI,USA,49444,1690783398,1.21E+19,Fruitport,18,0
1.42E+17,Oak Ridge Golf Club,513 W Pontaluna Rd,Muskegon,MI,USA,49444,1708985047,1.21E+19,18-hole course,18,1
1.42E+17,Chase Hammond Golf Course,2454 Putnam Rd,Muskegon,MI,USA,49445,1668835199,1.21E+19,Chase Hammond,18,1
1.42E+17,Lincoln Golf Club,4907 Whitehall Rd,Muskegon,MI,USA,49445,1714974759,1.21E+19,Lincoln,18,1
1.42E+17,Mulberry Fore Golf Course,955 N Main,Nashville,MI,USA,49073,1618417179,1.21E+19,Mulberry Fore,18,0
1.42E+17,Cedar Glen Golf Club,36860 Twenty Five Mile Rd,New Baltimore,MI,USA,48047,1673341160,1.21E+19,Cedar Glen,18,1
1.42E+17,Salt River Golf Course,33633 23 Mile Rd,New Baltimore,MI,USA,48047,1618417179,1.21E+19,Salt River,18,0
1.33E+15,Willow Metropark,22900 huron river drive,new boston,mi,USA,48164,1689556506,1.21E+14,18-hole course,18,0
1.41E+15,Whittaker Woods Golf Club,12578 Wilson Roaf,New Buffalo,MI,USA,49117,1618417155,1.21E+17,18-hole course,18,1
